Task ID,Dataset,model_created,model_run,description,Code,Test Result,Correctness,Post,original correctness,naive correctness,annotated correctness,annotated correctness simple,naive no fsl correctness,Correctness no fsl,data file,simple verify,complex verify,default verify,simple verify no fsl,complex verify no fsl,default verify no fsl,unique_id,consistency
216,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to check whether the given list contains consecutive numbers or not.,"def check_Consecutive(lst):
    if not lst:  # If the list is empty, it cannot be consecutive
        return False
    
    lst_sorted = sorted(lst)
    
    for i in range(len(lst_sorted) - 1):
        if lst_sorted[i + 1] - lst_sorted[i] != 1:
            return False
    
    return True

# Test cases
assert check_Consecutive([1, 2, 3, 4, 5]) == True
assert check_Consecutive([1, 2, 3, 5, 6]) == False
assert check_Consecutive([1, 2, 1]) == False
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,216_gpt-4o,0.5
197,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a python function to count the occurence of all elements of list in a tuple.,"def count_Occurrence(tup, lst):
    return sum(tup.count(element) for element in lst)
",,True,post,True,True,True,True,False,False,selected_pilot_75_mbpp.json,True,True,True,False,False,False,197_llama3point1-70b,0.6666666666666666
197,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to count the occurence of all elements of list in a tuple.,"def count_Occurrence(tup, elements):
    count = sum(tup.count(element) for element in elements)
    return count

# Test cases
assert count_Occurrence(('a', 'a', 'c', 'b', 'd'), ['a', 'b']) == 3
assert count_Occurrence((1, 2, 3, 1, 4, 6, 7, 1, 4), [1, 4, 7]) == 6
assert count_Occurrence((1, 2, 3, 4, 5, 6), [1, 2]) == 2
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,197_gpt-4o,0.6666666666666666
268,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,False,post,False,True,False,False,True,False,selected_pilot_75_mbpp.json,True,False,False,True,False,False,268_llama3point1-70b,0.6666666666666666
326,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a python function to find the minimum difference between any two elements in a given array.,"def find_min_diff(arr, target):
    arr = sorted(arr)
    min_diff = float('inf')
    for i in range(len(arr) - 1):
        diff = abs(arr[i] - arr[i + 1])
        if diff < min_diff:
            min_diff = diff
    return min_diff
",,True,post,True,True,True,True,True,False,selected_pilot_75_mbpp.json,True,True,True,True,True,True,326_llama3point1-70b,0.6666666666666666
302,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a function to find the index of the first occurrence of a given number in a sorted array.,"def find_first_occurrence(arr, target):
    low, high = 0, len(arr) - 1
    result = -1
    while low <= high:
        mid = (low + high) // 2
        if arr[mid] == target:
            result = mid
            high = mid - 1  # Look on the left side of mid
        elif arr[mid] < target:
            low = mid + 1
        else:
            high = mid - 1
    return result

# Test cases
assert find_first_occurrence([2, 5, 5, 5, 6, 6, 8, 9, 9, 9], 5) == 1
assert find_first_occurrence([2, 3, 5, 5, 6, 6, 8, 9, 9, 9], 5) == 2
assert find_first_occurrence([1, 2, 4, 5, 6, 6, 8, 9, 9, 9], 6) == 4
",,False,post,True,True,True,True,False,True,selected_pilot_75_mbpp.json,True,True,True,False,False,False,302_gpt-4o,0.8333333333333334
134,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a python function that takes in a positive integer n and finds the sum of even index binomial coefficients.,"import math

def even_binomial_Coeff_Sum(n):
    sum = 0
    for i in range(n + 1):
        if i % 2 == 0:
            sum += math.comb(n, i)
    return sum
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,134_llama3point1-70b,0.6666666666666666
276,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a function to find the median of two sorted lists of same size.,"def get_median(list1, list2, n):
    # Merge the two sorted lists
    merged_list = sorted(list1 + list2)
    
    # Calculate the median
    mid = len(merged_list) // 2
    
    if len(merged_list) % 2 == 0:
        # Even number of elements
        median = (merged_list[mid - 1] + merged_list[mid]) / 2
    else:
        # Odd number of elements (although this case won't happen given the problem constraints)
        median = merged_list[mid]
    
    return median

# Test cases
assert get_median([1, 12, 15, 26, 38], [2, 13, 17, 30, 45], 5) == 16.0
assert get_median([2, 4, 8, 9], [7, 13, 19, 28], 4) == 8.5
assert get_median([3, 6, 14, 23, 36, 42], [2, 18, 27, 39, 49, 55], 6) == 25.0
",,True,post,False,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,False,True,True,True,276_gpt-4o,0.8333333333333334
146,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to find the list of maximum length in a list of lists.,"def max_length(list_of_lists):
    max_len = max(len(sublist) for sublist in list_of_lists)
    max_sublists = [sublist for sublist in list_of_lists if len(sublist) == max_len]
    return (max_len, max_sublists[0])
",,True,post,False,False,False,False,False,False,selected_pilot_75_mbpp.json,False,False,False,False,False,False,146_llama3point1-70b,0.8333333333333334
320,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a function to find the second smallest number in a list.,"def second_smallest(nums):
    unique_nums = sorted(set(nums))
    return unique_nums[1] if len(unique_nums) > 1 else None

# Test cases
assert second_smallest([1, 2, -8, -2, 0, -2]) == -2
assert second_smallest([1, 1, -0.5, 0, 2, -2, -2]) == -0.5
assert second_smallest([2,2]) == None
assert second_smallest([2,2,2]) == None
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,320_gpt-4o,0.6666666666666666
1,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to find the shared elements from the given two lists.,"def similar_elements(test_tup1, test_tup2):
  return tuple(set(test_tup1) & set(test_tup2))
",,True,post,True,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,False,True,True,True,1_llama3point1-70b,0.5833333333333334
222,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to remove lowercase substrings from a given string.,"def remove_lowercase(s):
    result = ''
    for char in s:
        if char.isupper():
            result += char
    return result
",,True,post,True,True,False,False,False,False,selected_pilot_75_mbpp.json,True,True,True,False,False,False,222_llama3point1-70b,0.5
161,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to find the n'th lucas number.,"def find_lucas(n):
    if n == 0:
        return 2
    elif n == 1:
        return 1
    else:
        a, b = 2, 1
        for _ in range(2, n + 1):
            a, b = b, a + b
        return b
",,False,post,True,True,True,False,True,False,selected_pilot_75_mbpp.json,True,False,False,True,False,False,161_llama3point1-70b,0.5833333333333334
290,mbppplus,gpt-4o,qwen2.5-7b-instruct,"Write a function that checks if a strings contains 'z', except at the start and end of the word.","def text_match_wordz_middle(s):
    # Check if 'z' is in the string and not at the start or end
    if 'z' in s[1:-1]:
        return True
    return False

# Test cases
assert text_match_wordz_middle(""pythonzabc."") == True
assert text_match_wordz_middle(""zxyabc."") == False
assert text_match_wordz_middle(""  lang  ."") == False
",,False,post,True,False,True,True,False,False,selected_pilot_75_mbpp.json,False,False,False,False,False,False,290_gpt-4o,0.6666666666666666
337,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to find the sum of non-repeated elements in a given list.,"def find_sum(lst):
    return sum(set(lst))

# Provided test cases
assert find_sum([1,2,3,1,1,4,5,6]) == 21
assert find_sum([1,10,9,4,2,10,10,45,4]) == 71
assert find_sum([12,10,9,45,2,10,10,45,10]) == 78
",,True,post,True,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,False,True,True,True,337_gpt-4o,0.9166666666666666
335,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to find the occurrence and position of the substrings within a string. Return None if there is no match.,"def occurance_substring(string, substring):
    start = string.find(substring)
    if start == -1:
        return None
    end = start + len(substring)
    return (substring, start, end - 1)
",,True,post,False,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,335_llama3point1-70b,0.5
307,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to find the index of smallest triangular number with n digits.,"def find_Index(n):
    k = 1
    while True:
        triangular_number = k * (k + 1) // 2
        if len(str(triangular_number)) == n:
            return k
        k += 1

# Test cases
assert find_Index(2) == 4
assert find_Index(3) == 14
assert find_Index(4) == 45
",,True,post,False,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,False,True,False,True,307_gpt-4o,0.5
325,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function to check whether the given month number contains 30 days or not. Months are given as number from 1 to 12.,"def check_monthnumber_number(month):
    thirty_days_months = [4, 6, 9, 11]
    return month in thirty_days_months
",,True,post,True,True,True,True,False,True,selected_pilot_75_mbpp.json,True,True,True,False,False,False,325_llama3point1-70b,0.75
125,mbppplus,gpt-4o,qwen2.5-7b-instruct,"Write a function that takes in a list and an integer n and splits a list for every nth element, returning a list of the resulting lists.","def list_split(lst, n):
    result = [[] for _ in range(n)]
    for i, element in enumerate(lst):
        result[i % n].append(element)
    return result

# Test cases
assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'], 3) == [['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']]
assert list_split([1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 3) == [[1, 4, 7, 10, 13], [2, 5, 8, 11, 14], [3, 6, 9, 12]]
assert list_split(['python', 'java', 'C', 'C++', 'DBMS', 'SQL'], 2) == [['python', 'C', 'DBMS'], ['java', 'C++', 'SQL']]
",,True,post,True,False,True,True,False,True,selected_pilot_75_mbpp.json,False,False,False,False,False,False,125_gpt-4o,0.6666666666666666
114,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function that takes in a tuple and an element and counts the occcurences of the element in the tuple.,"def count_X(tup, element):
    return tup.count(element)

# Tests
assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),4) == 0
assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),10) == 3
assert count_X((10, 8, 5, 2, 10, 15, 10, 8, 5, 8, 8, 2),8) == 4
",,True,post,True,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,False,True,True,True,114_gpt-4o,0.5833333333333334
216,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to check whether the given list contains consecutive numbers or not.,"def check_Consecutive(lst):
    if not lst:  # If the list is empty, it cannot be consecutive
        return False
    
    lst_sorted = sorted(lst)
    
    for i in range(len(lst_sorted) - 1):
        if lst_sorted[i + 1] - lst_sorted[i] != 1:
            return False
    
    return True

# Test cases
assert check_Consecutive([1, 2, 3, 4, 5]) == True
assert check_Consecutive([1, 2, 3, 5, 6]) == False
assert check_Consecutive([1, 2, 1]) == False
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,True,True,True,True,True,True,216_gpt-4o,0.5
197,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a python function to count the occurence of all elements of list in a tuple.,"def count_Occurrence(tup, lst):
    return sum(tup.count(element) for element in lst)
",,True,post,True,True,True,False,False,False,selected_pilot_75_mbpp.json,True,True,True,False,False,True,197_llama3point1-70b,0.6666666666666666
197,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a python function to count the occurence of all elements of list in a tuple.,"def count_Occurrence(tup, elements):
    count = sum(tup.count(element) for element in elements)
    return count

# Test cases
assert count_Occurrence(('a', 'a', 'c', 'b', 'd'), ['a', 'b']) == 3
assert count_Occurrence((1, 2, 3, 1, 4, 6, 7, 1, 4), [1, 4, 7]) == 6
assert count_Occurrence((1, 2, 3, 4, 5, 6), [1, 2]) == 2
",,True,post,True,False,True,True,True,True,selected_pilot_75_mbpp.json,False,False,True,True,True,True,197_gpt-4o,0.6666666666666666
268,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a function which given a matrix represented as a list of lists returns the max of the n'th column.,"def max_of_nth(matrix, n):
    return max(row[n-1] for row in matrix)
",,False,post,False,True,False,False,True,False,selected_pilot_75_mbpp.json,True,False,False,True,False,False,268_llama3point1-70b,0.6666666666666666
326,mbppplus,llama3point1-70b,qwen2.5-7b-instruct,Write a python function to find the minimum difference between any two elements in a given array.,"def find_min_diff(arr, target):
    arr = sorted(arr)
    min_diff = float('inf')
    for i in range(len(arr) - 1):
        diff = abs(arr[i] - arr[i + 1])
        if diff < min_diff:
            min_diff = diff
    return min_diff
",,True,post,True,True,True,True,True,False,selected_pilot_75_mbpp.json,True,False,False,True,True,False,326_llama3point1-70b,0.6666666666666666
302,mbppplus,gpt-4o,qwen2.5-7b-instruct,Write a function to find the index of the first occurrence of a given number in a sorted array.,"def find_first_occurrence(arr, target):
    low, high = 0, len(arr) - 1
    result = -1
    while low <= high:
        mid = (low + high) // 2
        if arr[mid] == target:
            result = mid
            high = mid - 1  # Look on the left side of mid
        elif arr[mid] < target:
            low = mid + 1
        else:
            high = mid - 1
    return result

# Test cases
assert find_first_occurrence([2, 5, 5, 5, 6, 6, 8, 9, 9, 9], 5) == 1
assert find_first_occurrence([2, 3, 5, 5, 6, 6, 8, 9, 9, 9], 5) == 2
assert find_first_occurrence([1, 2, 4, 5, 6, 6, 8, 9, 9, 9], 6) == 4
",,True,post,True,True,True,True,True,True,selected_pilot_75_mbpp.json,False,True,True,True,True,True,302_gpt-4o,0.8333333333333334
