Task ID,Dataset,model_created,model_run,description,Code,Test Result,Correctness,Post,original correctness,naive correctness,annotated correctness,annotated correctness simple,naive no fsl correctness,Correctness no fsl,simple verify,complex verify,default verify,simple verify no fsl,complex verify no fsl,default verify no fsl,data file
143,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"A New Year party is not a New Year party without lemonade! As usual, you are expecting a lot of guests, and buying lemonade has already become a pleasant necessity.

Your favorite store sells lemonade in bottles of n different volumes at different costs. A single bottle of type i has volume 2^{i} - 1 liters and costs c_{i} roubles. The number of bottles of each type in the store can be considered infinite.

You want to buy at least L liters of lemonade. How many roubles do you have to spend?


-----Input-----

The first line contains two integers n and L (1 ≤ n ≤ 30; 1 ≤ L ≤ 10^9) — the number of types of bottles in the store and the required amount of lemonade in liters, respectively.

The second line contains n integers c_1, c_2, ..., c_{n} (1 ≤ c_{i} ≤ 10^9) — the costs of bottles of different types.


-----Output-----

Output a single integer — the smallest number of roubles you have to pay in order to buy at least L liters of lemonade.


-----Examples-----
Input
4 12
20 30 70 90

Output
150

Input
4 3
10000 1000 100 10

Output
10

Input
4 3
10 100 1000 10000

Output
30

Input
5 787787787
123456789 234567890 345678901 456789012 987654321

Output
44981600785557577



-----Note-----

In the first example you should buy one 8-liter bottle for 90 roubles and two 2-liter bottles for 30 roubles each. In total you'll get 12 liters of lemonade for just 150 roubles.

In the second example, even though you need only 3 liters, it's cheaper to buy a single 8-liter bottle for 10 roubles.

In the third example it's best to buy three 1-liter bottles for 10 roubles each, getting three liters for 30 roubles.","def min_cost_to_buy_lemonade(n, L, costs):
    max_cost = 10**18  # A large number to initialize our dp array
    dp = [max_cost] * 31
    c = costs + [max_cost] * (31 - len(costs))
    
    for i in range(n):
        dp[i] = min(dp[i], c[i])
    
    for i in range(1, 31):
        dp[i] = min(dp[i], dp[i-1] * 2)
    
    answer = max_cost
    current_cost = 0
    
    for i in range(30, -1, -1):
        if L >= (1 << i):
            current_cost += dp[i]
            L -= (1 << i)
        answer = min(answer, current_cost + (L > 0) * dp[i])
    
    return answer

if __name__ == ""__main__"":
    import sys
    input = sys.stdin.read
    data = input().split()
    
    n = int(data[0])
    L = int(data[1])
    costs = list(map(int, data[2:2 + n]))
    
    print(min_cost_to_buy_lemonade(n, L, costs))
",,False,post,True,False,False,False,False,False,False,True,True,True,True,False,selected_pilot_75_apps_llama_temp.json
29,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"The All-Berland National Olympiad in Informatics has just ended! Now Vladimir wants to upload the contest from the Olympiad as a gym to a popular Codehorses website.

Unfortunately, the archive with Olympiad's data is a mess. For example, the files with tests are named arbitrary without any logic.

Vladimir wants to rename the files with tests so that their names are distinct integers starting from 1 without any gaps, namely, ""1"", ""2"", ..., ""n', where n is the total number of tests.

Some of the files contain tests from statements (examples), while others contain regular tests. It is possible that there are no examples, and it is possible that all tests are examples. Vladimir wants to rename the files so that the examples are the first several tests, all all the next files contain regular tests only.

The only operation Vladimir can perform is the ""move"" command. Vladimir wants to write a script file, each of the lines in which is ""move file_1 file_2"", that means that the file ""file_1"" is to be renamed to ""file_2"". If there is a file ""file_2"" at the moment of this line being run, then this file is to be rewritten. After the line ""move file_1 file_2"" the file ""file_1"" doesn't exist, but there is a file ""file_2"" with content equal to the content of ""file_1"" before the ""move"" command.

Help Vladimir to write the script file with the minimum possible number of lines so that after this script is run:  all examples are the first several tests having filenames ""1"", ""2"", ..., ""e"", where e is the total number of examples;  all other files contain regular tests with filenames ""e + 1"", ""e + 2"", ..., ""n"", where n is the total number of all tests. 


-----Input-----

The first line contains single integer n (1 ≤ n ≤ 10^5) — the number of files with tests.

n lines follow, each describing a file with test. Each line has a form of ""name_i type_i"", where ""name_i"" is the filename, and ""type_i"" equals ""1"", if the i-th file contains an example test, and ""0"" if it contains a regular test. Filenames of each file are strings of digits and small English letters with length from 1 to 6 characters. The filenames are guaranteed to be distinct.


-----Output-----

In the first line print the minimum number of lines in Vladimir's script file.

After that print the script file, each line should be ""move file_1 file_2"", where ""file_1"" is an existing at the moment of this line being run filename, and ""file_2"" — is a string of digits and small English letters with length from 1 to 6.


-----Examples-----
Input
5
01 0
2 1
2extra 0
3 1
99 0

Output
4
move 3 1
move 01 5
move 2extra 4
move 99 3

Input
2
1 0
2 1

Output
3
move 1 3
move 2 1
move 3 2
Input
5
1 0
11 1
111 0
1111 1
11111 0

Output
5
move 1 5
move 11 1
move 1111 2
move 111 4
move 11111 3","n = int(input())
files = []
for _ in range(n):
    name, type_ = input().split()
    files.append((name, int(type_)))

files.sort(key=lambda x: x[1], reverse=True)
examples = [file[0] for file in files if file[1] == 1]
regular = [file[0] for file in files if file[1] == 0]

script = []
for i, file in enumerate(examples, start=1):
    script.append(f""move {file} {i}"")
for i, file in enumerate(regular, start=len(examples) + 1):
    script.append(f""move {file} {i}"")

print(len(script))
for line in script:
    print(line)
",,False,post,False,False,False,False,False,False,False,False,True,True,True,True,selected_pilot_75_apps_llama_temp.json
29,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"The All-Berland National Olympiad in Informatics has just ended! Now Vladimir wants to upload the contest from the Olympiad as a gym to a popular Codehorses website.

Unfortunately, the archive with Olympiad's data is a mess. For example, the files with tests are named arbitrary without any logic.

Vladimir wants to rename the files with tests so that their names are distinct integers starting from 1 without any gaps, namely, ""1"", ""2"", ..., ""n', where n is the total number of tests.

Some of the files contain tests from statements (examples), while others contain regular tests. It is possible that there are no examples, and it is possible that all tests are examples. Vladimir wants to rename the files so that the examples are the first several tests, all all the next files contain regular tests only.

The only operation Vladimir can perform is the ""move"" command. Vladimir wants to write a script file, each of the lines in which is ""move file_1 file_2"", that means that the file ""file_1"" is to be renamed to ""file_2"". If there is a file ""file_2"" at the moment of this line being run, then this file is to be rewritten. After the line ""move file_1 file_2"" the file ""file_1"" doesn't exist, but there is a file ""file_2"" with content equal to the content of ""file_1"" before the ""move"" command.

Help Vladimir to write the script file with the minimum possible number of lines so that after this script is run:  all examples are the first several tests having filenames ""1"", ""2"", ..., ""e"", where e is the total number of examples;  all other files contain regular tests with filenames ""e + 1"", ""e + 2"", ..., ""n"", where n is the total number of all tests. 


-----Input-----

The first line contains single integer n (1 ≤ n ≤ 10^5) — the number of files with tests.

n lines follow, each describing a file with test. Each line has a form of ""name_i type_i"", where ""name_i"" is the filename, and ""type_i"" equals ""1"", if the i-th file contains an example test, and ""0"" if it contains a regular test. Filenames of each file are strings of digits and small English letters with length from 1 to 6 characters. The filenames are guaranteed to be distinct.


-----Output-----

In the first line print the minimum number of lines in Vladimir's script file.

After that print the script file, each line should be ""move file_1 file_2"", where ""file_1"" is an existing at the moment of this line being run filename, and ""file_2"" — is a string of digits and small English letters with length from 1 to 6.


-----Examples-----
Input
5
01 0
2 1
2extra 0
3 1
99 0

Output
4
move 3 1
move 01 5
move 2extra 4
move 99 3

Input
2
1 0
2 1

Output
3
move 1 3
move 2 1
move 3 2
Input
5
1 0
11 1
111 0
1111 1
11111 0

Output
5
move 1 5
move 11 1
move 1111 2
move 111 4
move 11111 3","def rename_files(n, files):
    examples = []
    regulars = []
    
    for file in files:
        name, type_ = file.split()
        if type_ == '1':
            examples.append(name)
        else:
            regulars.append(name)
    
    moves = []
    temp_counter = n + 1

    # Move examples to the beginning
    for i in range(len(examples)):
        if examples[i] != str(i + 1):
            while temp_counter <= 2 * n and str(temp_counter) in files_set:
                temp_counter += 1
            moves.append(f""move {examples[i]} {temp_counter}"")
            examples[i] = str(temp_counter)
            temp_counter += 1
            
        if examples[i] != str(i + 1):
            moves.append(f""move {examples[i]} {i + 1}"")
    
    # Move regulars to the correct positions
    for i in range(len(regulars)):
        target = len(examples) + i + 1
        if regulars[i] != str(target):
            while temp_counter <= 2 * n and str(temp_counter) in files_set:
                temp_counter += 1
            moves.append(f""move {regulars[i]} {temp_counter}"")
            regulars[i] = str(temp_counter)
            temp_counter += 1
            
        if regulars[i] != str(target):
            moves.append(f""move {regulars[i]} {target}"")
    
    return moves

# Read input
import sys
input = sys.stdin.read
data = input().split('\n')

n = int(data[0])
files = data[1:n+1]

files_set = set(file.split()[0] for file in files)

moves = rename_files(n, files)
print(len(moves))
for move in moves:
    print(move)
",,False,post,False,True,False,True,False,False,True,True,False,False,False,False,selected_pilot_75_apps_llama_temp.json
145,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"Recently Vasya found a golden ticket — a sequence which consists of $n$ digits $a_1a_2\dots a_n$. Vasya considers a ticket to be lucky if it can be divided into two or more non-intersecting segments with equal sums. For example, ticket $350178$ is lucky since it can be divided into three segments $350$, $17$ and $8$: $3+5+0=1+7=8$. Note that each digit of sequence should belong to exactly one segment.

Help Vasya! Tell him if the golden ticket he found is lucky or not.


-----Input-----

The first line contains one integer $n$ ($2 \le n \le 100$) — the number of digits in the ticket.

The second line contains $n$ digits $a_1 a_2 \dots a_n$ ($0 \le a_i \le 9$) — the golden ticket. Digits are printed without spaces.


-----Output-----

If the golden ticket is lucky then print ""YES"", otherwise print ""NO"" (both case insensitive).


-----Examples-----
Input
5
73452

Output
YES

Input
4
1248

Output
NO



-----Note-----

In the first example the ticket can be divided into $7$, $34$ and $52$: $7=3+4=5+2$.

In the second example it is impossible to divide ticket into segments with equal sum.","n = int(input())
ticket = list(map(int, input()))

def can_divide(ticket):
    total_sum = sum(ticket)
    if total_sum % 2 != 0:
        return False
    target_sum = total_sum // 2
    curr_sum = 0
    segments = 0
    for digit in ticket:
        curr_sum += digit
        if curr_sum == target_sum:
            segments += 1
            curr_sum = 0
    return segments >= 2

if can_divide(ticket):
    print(""YES"")
else:
    print(""NO"")
",,False,post,False,False,False,False,False,False,False,False,False,False,False,False,selected_pilot_75_apps_llama_temp.json
145,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Recently Vasya found a golden ticket — a sequence which consists of $n$ digits $a_1a_2\dots a_n$. Vasya considers a ticket to be lucky if it can be divided into two or more non-intersecting segments with equal sums. For example, ticket $350178$ is lucky since it can be divided into three segments $350$, $17$ and $8$: $3+5+0=1+7=8$. Note that each digit of sequence should belong to exactly one segment.

Help Vasya! Tell him if the golden ticket he found is lucky or not.


-----Input-----

The first line contains one integer $n$ ($2 \le n \le 100$) — the number of digits in the ticket.

The second line contains $n$ digits $a_1 a_2 \dots a_n$ ($0 \le a_i \le 9$) — the golden ticket. Digits are printed without spaces.


-----Output-----

If the golden ticket is lucky then print ""YES"", otherwise print ""NO"" (both case insensitive).


-----Examples-----
Input
5
73452

Output
YES

Input
4
1248

Output
NO



-----Note-----

In the first example the ticket can be divided into $7$, $34$ and $52$: $7=3+4=5+2$.

In the second example it is impossible to divide ticket into segments with equal sum.","def is_lucky_ticket(n, ticket):
    # Helper function to calculate the sum of a segment
    def segment_sum(start, end):
        return sum(int(ticket[i]) for i in range(start, end + 1))

    # Loop to test all possible segment sums
    for segment_length in range(1, n):
        target_sum = segment_sum(0, segment_length - 1)
        current_sum = 0
        segment_count = 0

        for i in range(n):
            current_sum += int(ticket[i])
            if current_sum == target_sum:
                current_sum = 0
                segment_count += 1

        if current_sum == 0 and segment_count > 1:
            return ""YES""

    return ""NO""

# Read input
n = int(input())
ticket = input()

# Print result
print(is_lucky_ticket(n, ticket))
",,False,post,True,False,False,False,False,False,False,False,False,False,False,False,selected_pilot_75_apps_llama_temp.json
56,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"Jamie is preparing a Codeforces round. He has got an idea for a problem, but does not know how to solve it. Help him write a solution to the following problem:

Find k integers such that the sum of two to the power of each number equals to the number n and the largest integer in the answer is as small as possible. As there may be multiple answers, you are asked to output the lexicographically largest one. 

To be more clear, consider all integer sequence with length k (a_1, a_2, ..., a_{k}) with $\sum_{i = 1}^{k} 2^{a_{i}} = n$. Give a value $y = \operatorname{max}_{1 \leq i \leq k} a_{i}$ to each sequence. Among all sequence(s) that have the minimum y value, output the one that is the lexicographically largest.

For definitions of powers and lexicographical order see notes.


-----Input-----

The first line consists of two integers n and k (1 ≤ n ≤ 10^18, 1 ≤ k ≤ 10^5) — the required sum and the length of the sequence.


-----Output-----

Output ""No"" (without quotes) in a single line if there does not exist such sequence. Otherwise, output ""Yes"" (without quotes) in the first line, and k numbers separated by space in the second line — the required sequence.

It is guaranteed that the integers in the answer sequence fit the range [ - 10^18, 10^18].


-----Examples-----
Input
23 5

Output
Yes
3 3 2 1 0 

Input
13 2

Output
No

Input
1 2

Output
Yes
-1 -1 



-----Note-----

Sample 1:

2^3 + 2^3 + 2^2 + 2^1 + 2^0 = 8 + 8 + 4 + 2 + 1 = 23

Answers like (3, 3, 2, 0, 1) or (0, 1, 2, 3, 3) are not lexicographically largest.

Answers like (4, 1, 1, 1, 0) do not have the minimum y value.

Sample 2:

It can be shown there does not exist a sequence with length 2.

Sample 3:

$2^{-1} + 2^{-1} = \frac{1}{2} + \frac{1}{2} = 1$

Powers of 2:

If x > 0, then 2^{x} = 2·2·2·...·2 (x times).

If x = 0, then 2^{x} = 1.

If x < 0, then $2^{x} = \frac{1}{2^{-x}}$.

Lexicographical order:

Given two different sequences of the same length, (a_1, a_2, ... , a_{k}) and (b_1, b_2, ... , b_{k}), the first one is smaller than the second one for the lexicographical order, if and only if a_{i} < b_{i}, for the first i where a_{i} and b_{i} differ.","n, k = map(int, input().split())
if n < k:
    print(""No"")
else:
    a = []
    i = 0
    while n > 0:
        x = n.bit_length() - 1
        if x <= i:
            break
        a.append(x)
        n -= 2 ** x
        i += 1
    if len(a) < k:
        print(""No"")
    else:
        a = a[:k]
        a.sort(reverse=True)
        print(""Yes"")
        print(' '.join(map(str, a)))
",,False,post,False,False,False,False,False,False,False,False,False,True,False,True,selected_pilot_75_apps_llama_temp.json
56,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Jamie is preparing a Codeforces round. He has got an idea for a problem, but does not know how to solve it. Help him write a solution to the following problem:

Find k integers such that the sum of two to the power of each number equals to the number n and the largest integer in the answer is as small as possible. As there may be multiple answers, you are asked to output the lexicographically largest one. 

To be more clear, consider all integer sequence with length k (a_1, a_2, ..., a_{k}) with $\sum_{i = 1}^{k} 2^{a_{i}} = n$. Give a value $y = \operatorname{max}_{1 \leq i \leq k} a_{i}$ to each sequence. Among all sequence(s) that have the minimum y value, output the one that is the lexicographically largest.

For definitions of powers and lexicographical order see notes.


-----Input-----

The first line consists of two integers n and k (1 ≤ n ≤ 10^18, 1 ≤ k ≤ 10^5) — the required sum and the length of the sequence.


-----Output-----

Output ""No"" (without quotes) in a single line if there does not exist such sequence. Otherwise, output ""Yes"" (without quotes) in the first line, and k numbers separated by space in the second line — the required sequence.

It is guaranteed that the integers in the answer sequence fit the range [ - 10^18, 10^18].


-----Examples-----
Input
23 5

Output
Yes
3 3 2 1 0 

Input
13 2

Output
No

Input
1 2

Output
Yes
-1 -1 



-----Note-----

Sample 1:

2^3 + 2^3 + 2^2 + 2^1 + 2^0 = 8 + 8 + 4 + 2 + 1 = 23

Answers like (3, 3, 2, 0, 1) or (0, 1, 2, 3, 3) are not lexicographically largest.

Answers like (4, 1, 1, 1, 0) do not have the minimum y value.

Sample 2:

It can be shown there does not exist a sequence with length 2.

Sample 3:

$2^{-1} + 2^{-1} = \frac{1}{2} + \frac{1}{2} = 1$

Powers of 2:

If x > 0, then 2^{x} = 2·2·2·...·2 (x times).

If x = 0, then 2^{x} = 1.

If x < 0, then $2^{x} = \frac{1}{2^{-x}}$.

Lexicographical order:

Given two different sequences of the same length, (a_1, a_2, ... , a_{k}) and (b_1, b_2, ... , b_{k}), the first one is smaller than the second one for the lexicographical order, if and only if a_{i} < b_{i}, for the first i where a_{i} and b_{i} differ.","def find_sequence(n, k):
    # Check if it is possible to express n as a sum of k powers of 2
    if k > n:
        return ""No""
    
    # Start by representing n in binary and counting the number of 1s
    bits = []
    for i in range(60, -1, -1):
        if (n >> i) & 1:
            bits.append(i)

    # If the number of bits is more than k, it's impossible
    if len(bits) > k:
        return ""No""
    
    # We need to distribute the bits to get exactly k parts
    while len(bits) < k:
        smallest = bits.pop()
        bits.append(smallest - 1)
        bits.append(smallest - 1)
    
    # Sort to ensure that the sequence is lexicographically largest
    bits.sort(reverse=True)
    
    return ""Yes\n"" + "" "".join(map(str, bits))

# Reading input
import sys
input = sys.stdin.read
data = input().strip().split()
n = int(data[0])
k = int(data[1])

# Finding and printing the sequence
print(find_sequence(n, k))
",,False,post,False,True,True,True,False,False,True,True,True,False,True,False,selected_pilot_75_apps_llama_temp.json
85,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"There are n shovels in Polycarp's shop. The i-th shovel costs i burles, that is, the first shovel costs 1 burle, the second shovel costs 2 burles, the third shovel costs 3 burles, and so on. Polycarps wants to sell shovels in pairs.

Visitors are more likely to buy a pair of shovels if their total cost ends with several 9s. Because of this, Polycarp wants to choose a pair of shovels to sell in such a way that the sum of their costs ends with maximum possible number of nines. For example, if he chooses shovels with costs 12345 and 37454, their total cost is 49799, it ends with two nines.

You are to compute the number of pairs of shovels such that their total cost ends with maximum possible number of nines. Two pairs are considered different if there is a shovel presented in one pair, but not in the other.


-----Input-----

The first line contains a single integer n (2 ≤ n ≤ 10^9) — the number of shovels in Polycarp's shop.


-----Output-----

Print the number of pairs of shovels such that their total cost ends with maximum possible number of nines. 

Note that it is possible that the largest number of 9s at the end is 0, then you should count all such ways.

It is guaranteed that for every n ≤ 10^9 the answer doesn't exceed 2·10^9.


-----Examples-----
Input
7

Output
3

Input
14

Output
9

Input
50

Output
1



-----Note-----

In the first example the maximum possible number of nines at the end is one. Polycarp cah choose the following pairs of shovels for that purpose:  2 and 7;  3 and 6;  4 and 5. 

In the second example the maximum number of nines at the end of total cost of two shovels is one. The following pairs of shovels suit Polycarp:  1 and 8;  2 and 7;  3 and 6;  4 and 5;  5 and 14;  6 and 13;  7 and 12;  8 and 11;  9 and 10. 

In the third example it is necessary to choose shovels 49 and 50, because the sum of their cost is 99, that means that the total number of nines is equal to two, which is maximum possible for n = 50.","n = int(input())
ans = 0
for i in range(1, n // 2 + 1):
    if (i + (n - i)) % 10 ** (len(str(i + (n - i))) - 1) == 0:
        ans += 1
print(ans)
",,False,post,False,False,False,False,False,False,False,False,False,False,False,False,selected_pilot_75_apps_llama_temp.json
85,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"There are n shovels in Polycarp's shop. The i-th shovel costs i burles, that is, the first shovel costs 1 burle, the second shovel costs 2 burles, the third shovel costs 3 burles, and so on. Polycarps wants to sell shovels in pairs.

Visitors are more likely to buy a pair of shovels if their total cost ends with several 9s. Because of this, Polycarp wants to choose a pair of shovels to sell in such a way that the sum of their costs ends with maximum possible number of nines. For example, if he chooses shovels with costs 12345 and 37454, their total cost is 49799, it ends with two nines.

You are to compute the number of pairs of shovels such that their total cost ends with maximum possible number of nines. Two pairs are considered different if there is a shovel presented in one pair, but not in the other.


-----Input-----

The first line contains a single integer n (2 ≤ n ≤ 10^9) — the number of shovels in Polycarp's shop.


-----Output-----

Print the number of pairs of shovels such that their total cost ends with maximum possible number of nines. 

Note that it is possible that the largest number of 9s at the end is 0, then you should count all such ways.

It is guaranteed that for every n ≤ 10^9 the answer doesn't exceed 2·10^9.


-----Examples-----
Input
7

Output
3

Input
14

Output
9

Input
50

Output
1



-----Note-----

In the first example the maximum possible number of nines at the end is one. Polycarp cah choose the following pairs of shovels for that purpose:  2 and 7;  3 and 6;  4 and 5. 

In the second example the maximum number of nines at the end of total cost of two shovels is one. The following pairs of shovels suit Polycarp:  1 and 8;  2 and 7;  3 and 6;  4 and 5;  5 and 14;  6 and 13;  7 and 12;  8 and 11;  9 and 10. 

In the third example it is necessary to choose shovels 49 and 50, because the sum of their cost is 99, that means that the total number of nines is equal to two, which is maximum possible for n = 50.","n = int(input())

# The maximum number of nines at the end is determined by the largest factor of 10^i less than or equal to n
max_9s = 0
while (n + 1) % 10 == 0:
    max_9s += 1
    n //= 10

# For each i from 1 to 10^max_9s, there are (n // 10^max_9s) pairs (i, n - i) that sum to something ending with max_9s nines
pairs = (n + 1) * max_9s
print(pairs)
",,False,post,False,False,False,False,False,False,False,False,False,False,False,False,selected_pilot_75_apps_llama_temp.json
298,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"Vasya has got three integers $n$, $m$ and $k$. He'd like to find three integer points $(x_1, y_1)$, $(x_2, y_2)$, $(x_3, y_3)$, such that $0 \le x_1, x_2, x_3 \le n$, $0 \le y_1, y_2, y_3 \le m$ and the area of the triangle formed by these points is equal to $\frac{nm}{k}$.

Help Vasya! Find such points (if it's possible). If there are multiple solutions, print any of them.


-----Input-----

The single line contains three integers $n$, $m$, $k$ ($1\le n, m \le 10^9$, $2 \le k \le 10^9$).


-----Output-----

If there are no such points, print ""NO"".

Otherwise print ""YES"" in the first line. The next three lines should contain integers $x_i, y_i$ — coordinates of the points, one point per line. If there are multiple solutions, print any of them.

You can print each letter in any case (upper or lower).


-----Examples-----
Input
4 3 3

Output
YES
1 0
2 3
4 1

Input
4 4 7

Output
NO



-----Note-----

In the first example area of the triangle should be equal to $\frac{nm}{k} = 4$. The triangle mentioned in the output is pictured below:  [Image] 

In the second example there is no triangle with area $\frac{nm}{k} = \frac{16}{7}$.","import math

n, m, k = map(int, input().split())

if (n*m) % k:
    print(""NO"")
    exit()

def gcd(a, b):
    while b:
        a, b = b, a % b
    return a

def euk(a, b):
    if b == 0:
        return 1, 0
    else:
        x, y = euk(b, a % b)
        return y, x - (a // b) * y

def bezout(a, b):
    x, y = euk(a, b)
    return x, y, x*a + y*b

n1, m1, g = bezout(n, m)
if abs(n1*m) >= g:
    print(""YES"")
    print(0, 0)
    print(0, n1*m//g)
    print(m1*m//g, 0)
else:
    print(""NO"")",,True,post,False,False,True,False,False,False,True,True,False,True,True,False,selected_pilot_75_apps_llama_temp.json
298,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Vasya has got three integers $n$, $m$ and $k$. He'd like to find three integer points $(x_1, y_1)$, $(x_2, y_2)$, $(x_3, y_3)$, such that $0 \le x_1, x_2, x_3 \le n$, $0 \le y_1, y_2, y_3 \le m$ and the area of the triangle formed by these points is equal to $\frac{nm}{k}$.

Help Vasya! Find such points (if it's possible). If there are multiple solutions, print any of them.


-----Input-----

The single line contains three integers $n$, $m$, $k$ ($1\le n, m \le 10^9$, $2 \le k \le 10^9$).


-----Output-----

If there are no such points, print ""NO"".

Otherwise print ""YES"" in the first line. The next three lines should contain integers $x_i, y_i$ — coordinates of the points, one point per line. If there are multiple solutions, print any of them.

You can print each letter in any case (upper or lower).


-----Examples-----
Input
4 3 3

Output
YES
1 0
2 3
4 1

Input
4 4 7

Output
NO



-----Note-----

In the first example area of the triangle should be equal to $\frac{nm}{k} = 4$. The triangle mentioned in the output is pictured below:  [Image] 

In the second example there is no triangle with area $\frac{nm}{k} = \frac{16}{7}$.","n, m, k = map(int, input().split())

# Calculate the area required for the triangle
area = n * m / k

# Check if the area is an integer
if area != int(area):
    print(""NO"")
else:
    area = int(area)
    # We find a way to create a triangle with this area
    if area == 0:
        print(""NO"")
    else:
        # We can set one point at (0, 0) and the others in a way to form the required area
        print(""YES"")
        print(""0 0"")
        if 2 * area <= n:
            print(f""{2 * area} 1"")
            print(f""0 1"")
        elif 2 * area <= m:
            print(f""1 {2 * area}"")
            print(f""1 0"")
        else:
            print(f""{n} {m // 2}"")
            print(f""0 {m // 2}"")
",,False,post,False,False,True,True,False,False,False,True,False,False,True,False,selected_pilot_75_apps_llama_temp.json
289,apps,llama3-70b,meta-llama/Llama-3.3-70B-Instruct,"Famous Brazil city Rio de Janeiro holds a tennis tournament and Ostap Bender doesn't want to miss this event. There will be n players participating, and the tournament will follow knockout rules from the very first game. That means, that if someone loses a game he leaves the tournament immediately.

Organizers are still arranging tournament grid (i.e. the order games will happen and who is going to play with whom) but they have already fixed one rule: two players can play against each other only if the number of games one of them has already played differs by no more than one from the number of games the other one has already played. Of course, both players had to win all their games in order to continue participating in the tournament.

Tournament hasn't started yet so the audience is a bit bored. Ostap decided to find out what is the maximum number of games the winner of the tournament can take part in (assuming the rule above is used). However, it is unlikely he can deal with this problem without your help.


-----Input-----

The only line of the input contains a single integer n (2 ≤ n ≤ 10^18) — the number of players to participate in the tournament.


-----Output-----

Print the maximum number of games in which the winner of the tournament can take part.


-----Examples-----
Input
2

Output
1

Input
3

Output
2

Input
4

Output
2

Input
10

Output
4



-----Note-----

In all samples we consider that player number 1 is the winner.

In the first sample, there would be only one game so the answer is 1.

In the second sample, player 1 can consequently beat players 2 and 3. 

In the third sample, player 1 can't play with each other player as after he plays with players 2 and 3 he can't play against player 4, as he has 0 games played, while player 1 already played 2. Thus, the answer is 2 and to achieve we make pairs (1, 2) and (3, 4) and then clash the winners.","n = int(input())
print(n.bit_length() - 1)
",,True,post,False,True,True,True,True,True,True,True,True,True,True,True,selected_pilot_75_apps_llama_temp.json
289,apps,gpt-4o,meta-llama/Llama-3.3-70B-Instruct,"Famous Brazil city Rio de Janeiro holds a tennis tournament and Ostap Bender doesn't want to miss this event. There will be n players participating, and the tournament will follow knockout rules from the very first game. That means, that if someone loses a game he leaves the tournament immediately.

Organizers are still arranging tournament grid (i.e. the order games will happen and who is going to play with whom) but they have already fixed one rule: two players can play against each other only if the number of games one of them has already played differs by no more than one from the number of games the other one has already played. Of course, both players had to win all their games in order to continue participating in the tournament.

Tournament hasn't started yet so the audience is a bit bored. Ostap decided to find out what is the maximum number of games the winner of the tournament can take part in (assuming the rule above is used). However, it is unlikely he can deal with this problem without your help.


-----Input-----

The only line of the input contains a single integer n (2 ≤ n ≤ 10^18) — the number of players to participate in the tournament.


-----Output-----

Print the maximum number of games in which the winner of the tournament can take part.


-----Examples-----
Input
2

Output
1

Input
3

Output
2

Input
4

Output
2

Input
10

Output
4



-----Note-----

In all samples we consider that player number 1 is the winner.

In the first sample, there would be only one game so the answer is 1.

In the second sample, player 1 can consequently beat players 2 and 3. 

In the third sample, player 1 can't play with each other player as after he plays with players 2 and 3 he can't play against player 4, as he has 0 games played, while player 1 already played 2. Thus, the answer is 2 and to achieve we make pairs (1, 2) and (3, 4) and then clash the winners.","n = int(input())

# The maximum number of games the winner can play is essentially the maximum number of times
# we can divide the number of players by 2 (which is equivalent to finding the highest power
# of 2 less than or equal to n).
max_games = n.bit_length() - 1

print(max_games)
",,True,post,False,True,True,True,True,True,True,True,True,True,True,True,selected_pilot_75_apps_llama_temp.json
